,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarter,quarter_lower,quarter_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2014-01-01,39.607030738265905,194.01429020636775,409.52198305031413,39.607030738265905,39.607030738265905,263.10199808360824,263.10199808360824,263.10199808360824,273.31340767404635,273.31340767404635,273.31340767404635,-10.211409590438015,-10.211409590438015,-10.211409590438015,0.0,0.0,0.0,302.70902882187414
1,2014-04-01,35.500402755743735,114.16006194771127,328.5295135011676,35.500402755743735,35.500402755743735,187.47869264023785,187.47869264023785,187.47869264023785,203.69086077750617,203.69086077750617,203.69086077750617,-16.212168137268314,-16.212168137268314,-16.212168137268314,0.0,0.0,0.0,222.97909539598157
2,2014-07-01,31.348145572475758,87.42453494652497,294.68497829581526,31.348145572475758,31.348145572475758,164.5312527526025,164.5312527526025,164.5312527526025,167.79435435980338,167.79435435980338,167.79435435980338,-3.2631016072009302,-3.2631016072009302,-3.2631016072009302,0.0,0.0,0.0,195.87939832507828
3,2014-10-01,27.15025919058772,144.4364208798826,362.9255637605006,27.15025919058772,27.15025919058772,224.33821070489577,224.33821070489577,224.33821070489577,252.2903323206063,252.2903323206063,252.2903323206063,-27.952121615710478,-27.952121615710478,-27.952121615710478,0.0,0.0,0.0,251.4884698954835
4,2015-01-01,22.952372807410903,175.36585397956506,396.42900067080967,22.952372807410903,22.952372807410903,262.38371999506535,262.38371999506535,262.38371999506535,273.3134076737084,273.3134076737084,273.3134076737084,-10.929687678642797,-10.929687678642797,-10.929687678642797,0.0,0.0,0.0,285.33609280247623
5,2015-04-01,18.845744826477965,100.76517457565626,309.2139416440273,18.845744826477965,18.845744826477965,179.87183547575728,179.87183547575728,179.87183547575728,203.69086077748145,203.69086077748145,203.69086077748145,-23.819025301724427,-23.819025301724427,-23.819025301724427,0.0,0.0,0.0,198.71758030223523
6,2015-07-01,14.693487645840397,73.77079622150276,298.1526651296772,14.693487645840397,14.693487645840397,178.98308575343395,178.98308575343395,178.98308575343395,167.7943543598353,167.7943543598353,167.7943543598353,11.188731393598683,11.188731393598683,11.188731393598683,0.0,0.0,0.0,193.67657339927436
7,2015-10-01,10.495601264520912,90.33959393729343,308.23842356119764,10.495601264520912,10.495601264520912,192.68061519722963,192.68061519722963,192.68061519722963,252.29033232062756,252.29033232062756,252.29033232062756,-59.60971712339791,-59.60971712339791,-59.60971712339791,0.0,0.0,0.0,203.17621646175053
8,2016-01-01,6.297714884743398,167.16342919532275,383.3960282488981,6.297714884743398,6.297714884743398,265.1332037092252,265.1332037092252,265.1332037092252,273.31340767331096,273.31340767331096,273.31340767331096,-8.180203964086342,-8.180203964086342,-8.180203964086342,0.0,0.0,0.0,271.4309185939686
9,2016-04-01,2.1454577020667536,155.62802276475878,377.885027778125,2.1454577020667536,2.1454577020667536,263.12419509486637,263.12419509486637,263.12419509486637,272.1888374371517,272.1888374371517,272.1888374371517,-9.0646423422852,-9.0646423422852,-9.0646423422852,0.0,0.0,0.0,265.26965279693314
10,2016-07-01,-2.0067994839191283,131.66834020485442,344.3806572668104,-2.0067994839191283,-2.0067994839191283,235.4274077452956,235.4274077452956,235.4274077452956,265.507917419976,265.507917419976,265.507917419976,-30.0805096746804,-30.0805096746804,-30.0805096746804,0.0,0.0,0.0,233.42060826137646
11,2016-10-01,-6.204685871805087,194.03935239568474,406.20852426837473,-6.204685871805087,-6.204685871805087,302.1138968919509,302.1138968919509,302.1138968919509,270.09089423476627,270.09089423476627,270.09089423476627,32.02300265718459,32.02300265718459,32.02300265718459,0.0,0.0,0.0,295.9092110201458
12,2017-01-01,-10.40257226358383,125.83305582411508,335.7333326225517,-10.40257226358383,-10.40257226358383,242.82315501602764,242.82315501602764,242.82315501602764,248.8566913356008,248.8566913356008,248.8566913356008,-6.03353631957283,-6.03353631957283,-6.03353631957283,0.0,0.0,0.0,232.4205827524438
13,2017-04-01,-14.509200259529454,141.4832646877491,351.58760396232094,-14.509200259529454,-14.509200259529454,260.9060577224149,260.9060577224149,260.9060577224149,272.18883743791446,272.18883743791446,272.18883743791446,-11.282779715499425,-11.282779715499425,-11.282779715499425,0.0,0.0,0.0,246.39685746288546
14,2017-07-01,-18.661457471049534,125.55943580786507,336.85486602691225,-18.661457471049534,-18.661457471049534,248.47607350992737,248.47607350992737,248.47607350992737,265.5079174200844,265.5079174200844,265.5079174200844,-17.03184391015715,-17.03184391015715,-17.03184391015715,0.0,0.0,0.0,229.81461603887783
15,2017-10-01,-22.859343885027897,138.74425559544335,359.20163348928884,-22.859343885027897,-22.859343885027897,272.68989557502863,272.68989557502863,272.68989557502863,270.09089423443885,270.09089423443885,270.09089423443885,2.5990013405897683,2.5990013405897683,2.5990013405897683,0.0,0.0,0.0,249.83055169000073
16,2018-01-01,-27.05723029864849,100.57577459505629,312.1852753107294,-27.05723029864849,-27.05723029864849,238.64528174458576,238.64528174458576,238.64528174458576,248.85669133527537,248.85669133527537,248.85669133527537,-10.21140959068967,-10.21140959068967,-10.21140959068967,0.0,0.0,0.0,211.58805144593725
17,2018-04-01,-31.16385831180423,117.1021173498748,331.2844301201303,-31.16385831180423,-31.16385831180423,255.97666930051906,255.97666930051906,255.97666930051906,272.18883743765804,272.18883743765804,272.18883743765804,-16.212168137138793,-16.212168137138793,-16.212168137138793,0.0,0.0,0.0,224.81281098871483
18,2018-07-01,-35.31611553078874,127.55304180960178,330.7719419851989,-35.31611553078874,-35.31611553078874,262.2448158125306,262.2448158125306,262.2448158125306,265.5079174198777,265.5079174198777,265.5079174198777,-3.2631016073470076,-3.2631016073470076,-3.2631016073470076,0.0,0.0,0.0,226.92870028174184
19,2018-10-01,-39.51400194957616,96.378987690579,304.6456964036879,-39.51400194957616,-39.51400194957616,242.1387726184089,242.1387726184089,242.1387726184089,270.09089423414997,270.09089423414997,270.09089423414997,-27.952121615741067,-27.952121615741067,-27.952121615741067,0.0,0.0,0.0,202.62477066883272
20,2019-01-01,-43.71188836969502,79.93260349923504,302.2540395522716,-43.71188836969502,-43.71188836969502,237.92700365811365,237.92700365811365,237.92700365811365,248.85669133670476,248.85669133670476,248.85669133670476,-10.929687678590694,-10.929687678590694,-10.929687678590694,0.0,0.0,0.0,194.21511528841864
21,2019-04-01,-47.818516392377944,94.99017843694517,305.2626946150574,-47.818516392377944,-47.818516392377944,248.36981213576445,248.36981213576445,248.36981213576445,272.1888374373172,272.1888374373172,272.1888374373172,-23.819025301552934,-23.819025301552934,-23.819025301552934,0.0,0.0,0.0,200.5512957433865
22,2019-07-01,-51.970773613016895,125.02584379592153,330.9453932116743,-51.970773613016895,-51.970773613016895,276.6966488133041,276.6966488133041,276.6966488133041,265.5079174199509,265.5079174199509,265.5079174199509,11.188731393353041,11.188731393353041,11.188731393353041,0.0,0.0,0.0,224.7258752002872
23,2019-10-01,-56.16866003125664,49.991826449088286,261.40846303707536,-56.16866003125664,-56.16866003125664,210.48117711172037,210.48117711172037,210.48117711172037,270.09089423513166,270.09089423513166,270.09089423513166,-59.60971712341131,-59.60971712341131,-59.60971712341131,0.0,0.0,0.0,154.31251708046372
24,2020-01-01,-60.36654645246921,75.68309970742126,285.1542937960267,-60.36654645246921,-60.36654645246921,240.67648737182907,240.67648737182907,240.67648737182907,248.8566913358167,248.8566913358167,248.8566913358167,-8.180203963987198,-8.180203963987198,-8.180203963987198,0.0,0.0,0.0,180.30994091935986
25,2020-04-01,-64.5188036731424,84.46297510854458,293.803838908782,-64.5188036731424,-64.5188036731424,247.23861923294018,247.23861923294018,247.23861923294018,256.303261575336,256.303261575336,256.303261575336,-9.064642342395734,-9.064642342395734,-9.064642342395734,0.0,0.0,0.0,182.71981555979778
26,2020-07-01,-68.67106089381562,63.77261848470313,272.97950080675497,-68.67106089381562,-68.67106089381562,233.83283925276712,233.83283925276712,233.83283925276712,263.9133489273286,263.9133489273286,263.9133489273286,-30.080509674561533,-30.080509674561533,-30.080509674561533,0.0,0.0,0.0,165.1617783589515
27,2020-10-01,-72.86894731471598,82.52036494301524,305.3127145507279,-72.86894731471598,-72.86894731471598,275.20668391552505,275.20668391552505,275.20668391552505,243.18368125857594,243.18368125857594,243.18368125857594,32.02300265694918,32.02300265694918,32.02300265694918,0.0,0.0,0.0,202.33773660080908
28,2021-01-01,-77.06683373561637,54.52025521639807,267.46897881104655,-77.06683373561637,-77.06683373561637,245.82364460665582,245.82364460665582,245.82364460665582,251.85718092606854,251.85718092606854,251.85718092606854,-6.033536319412935,-6.033536319412935,-6.033536319412935,0.0,0.0,0.0,168.75681087103945
29,2021-04-01,-81.17346175606242,61.21658369403147,271.206858406194,-81.17346175606242,-81.17346175606242,245.0204818603263,245.0204818603263,245.0204818603263,256.30326157559506,256.30326157559506,256.30326157559506,-11.282779715268653,-11.282779715268653,-11.282779715268653,0.0,0.0,0.0,163.8470201042639
30,2021-07-01,-85.32571897673562,60.01533310552777,275.1592675897886,-85.32571897673562,-85.32571897673562,246.88150501665606,246.88150501665606,246.88150501665606,263.91334892691964,263.91334892691964,263.91334892691964,-17.03184391026357,-17.03184391026357,-17.03184391026357,0.0,0.0,0.0,161.55578603992046
