,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarter,quarter_lower,quarter_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2014-01-01,9.178021758765556,167.852894221221,266.41398249523604,9.178021758765556,9.178021758765556,207.08775033196335,207.08775033196335,207.08775033196335,871.094466214672,871.094466214672,871.094466214672,-664.0067158827087,-664.0067158827087,-664.0067158827087,0.0,0.0,0.0,216.26577209072892
1,2014-04-01,9.050616893284303,72.49068117543335,174.60915654742863,9.050616893284303,9.050616893284303,117.20318491390984,117.20318491390984,117.20318491390984,802.9624497667071,802.9624497667071,802.9624497667071,-685.7592648527973,-685.7592648527973,-685.7592648527973,0.0,0.0,0.0,126.25380180719414
2,2014-07-01,8.921796421083586,70.3693000493391,174.50256855288663,8.921796421083586,8.921796421083586,113.26757314593813,113.26757314593813,113.26757314593813,774.8375070513388,774.8375070513388,774.8375070513388,-661.5699339054007,-661.5699339054007,-661.5699339054007,0.0,0.0,0.0,122.18936956702171
3,2014-10-01,8.791560336079268,87.1297278324495,185.71432302185934,8.791560336079268,8.791560336079268,127.70945539166541,127.70945539166541,127.70945539166541,845.2112205103715,845.2112205103715,845.2112205103715,-717.5017651187061,-717.5017651187061,-717.5017651187061,0.0,0.0,0.0,136.5010157277447
4,2015-01-01,8.661324247817678,134.64815286873232,239.51836574159475,8.661324247817678,8.661324247817678,178.6274876610613,178.6274876610613,178.6274876610613,871.0944662146192,871.0944662146192,871.0944662146192,-692.466978553558,-692.466978553558,-692.466978553558,0.0,0.0,0.0,187.28881190887898
5,2015-04-01,8.533919378705878,78.43060744705137,182.92986473982177,8.533919378705878,8.533919378705878,123.83079449046298,123.83079449046298,123.83079449046298,802.9624497666919,802.9624497666919,802.9624497666919,-679.1316552762288,-679.1316552762288,-679.1316552762288,0.0,0.0,0.0,132.36471386916887
6,2015-07-01,8.405098902509346,96.65484141563701,200.79950696254988,8.405098902509346,8.405098902509346,139.4905307043304,139.4905307043304,139.4905307043304,774.8375070515244,774.8375070515244,774.8375070515244,-635.3469763471938,-635.3469763471938,-635.3469763471938,0.0,0.0,0.0,147.89562960683975
7,2015-10-01,8.274862817380868,83.1692593142141,187.09103214380437,8.274862817380868,8.274862817380868,129.4326023098538,129.4326023098538,129.4326023098538,845.21122051036,845.21122051036,845.21122051036,-715.778618200506,-715.778618200506,-715.778618200506,0.0,0.0,0.0,137.70746512723466
8,2016-01-01,8.14462672985906,111.95241931883035,210.9838431036562,8.14462672985906,8.14462672985906,151.57858989492277,151.57858989492277,151.57858989492277,871.0944662146534,871.0944662146534,871.0944662146534,-719.5158763197308,-719.5158763197308,-719.5158763197308,0.0,0.0,0.0,159.72321662478183
9,2016-04-01,8.015806248547472,125.27304670020006,227.1873202160237,8.015806248547472,8.015806248547472,169.34283656017928,169.34283656017928,169.34283656017928,867.6833548244841,867.6833548244841,867.6833548244841,-698.3405182643049,-698.3405182643049,-698.3405182643049,0.0,0.0,0.0,177.35864280872676
10,2016-07-01,7.886985766727216,108.14711829931514,208.06010881799088,7.886985766727216,7.886985766727216,150.21717789970702,150.21717789970702,150.21717789970702,859.0013119733891,859.0013119733891,859.0013119733891,-708.7841340736823,-708.7841340736823,-708.7841340736823,0.0,0.0,0.0,158.10416366643423
11,2016-10-01,7.756749671749235,102.89578058905411,208.37897996664557,7.756749671749235,7.756749671749235,146.63978827408573,146.63978827408573,146.63978827408573,869.0732675582595,869.0732675582595,869.0732675582595,-722.4334792841738,-722.4334792841738,-722.4334792841738,0.0,0.0,0.0,154.39653794583498
12,2017-01-01,7.62651357738025,151.2042975823135,252.0628050029668,7.62651357738025,7.62651357738025,194.72913154851702,194.72913154851702,194.72913154851702,828.8903718997558,828.8903718997558,828.8903718997558,-634.1612403512389,-634.1612403512389,-634.1612403512389,0.0,0.0,0.0,202.35564512589727
13,2017-04-01,7.499108699279126,130.70608009812364,232.42747974478976,7.499108699279126,7.499108699279126,175.51825640019476,175.51825640019476,175.51825640019476,867.6833548246154,867.6833548246154,867.6833548246154,-692.1650984244208,-692.1650984244208,-692.1650984244208,0.0,0.0,0.0,183.0173650994739
14,2017-07-01,7.3702882081288195,126.79569843953885,228.38853109293893,7.3702882081288195,7.3702882081288195,172.9458962731898,172.9458962731898,172.9458962731898,859.0013119733512,859.0013119733512,859.0013119733512,-686.0554157001617,-686.0554157001617,-686.0554157001617,0.0,0.0,0.0,180.3161844813186
15,2017-10-01,7.240052108252686,106.37398042971678,205.90130325519604,7.240052108252686,7.240052108252686,149.35260508006868,149.35260508006868,149.35260508006868,869.0732675582351,869.0732675582351,869.0732675582351,-719.7206624781663,-719.7206624781663,-719.7206624781663,0.0,0.0,0.0,156.59265718832137
16,2018-01-01,7.109816006129175,124.78154850170458,223.34186894800493,7.109816006129175,7.109816006129175,164.88365601728563,164.88365601728563,164.88365601728563,828.8903718997926,828.8903718997926,828.8903718997926,-664.0067158825069,-664.0067158825069,-664.0067158825069,0.0,0.0,0.0,171.9934720234148
17,2018-04-01,6.982411125329178,135.32468884792084,241.76150310593147,6.982411125329178,6.982411125329178,181.92408997167723,181.92408997167723,181.92408997167723,867.683354824503,867.683354824503,867.683354824503,-685.7592648528257,-685.7592648528257,-685.7592648528257,0.0,0.0,0.0,188.9065010970064
18,2018-07-01,6.853590634653341,152.0642345463984,256.0379266891017,6.853590634653341,6.853590634653341,197.43137806797338,197.43137806797338,197.43137806797338,859.0013119732763,859.0013119732763,859.0013119732763,-661.569933905303,-661.569933905303,-661.569933905303,0.0,0.0,0.0,204.2849687026267
19,2018-10-01,6.723354532946076,107.24152442734858,209.00314511415291,6.723354532946076,6.723354532946076,151.5715024395313,151.5715024395313,151.5715024395313,869.0732675582211,869.0732675582211,869.0732675582211,-717.5017651186896,-717.5017651186896,-717.5017651186896,0.0,0.0,0.0,158.29485697247736
20,2019-01-01,6.593118429254645,92.53618529232638,194.38977425913058,6.593118429254645,6.593118429254645,136.42339334599345,136.42339334599345,136.42339334599345,828.8903718995003,828.8903718995003,828.8903718995003,-692.466978553507,-692.466978553507,-692.466978553507,0.0,0.0,0.0,143.0165117752481
