,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarter,quarter_lower,quarter_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2014-01-01,-2.0022331527289827,7.2332165464114055,9.066670300887635,-2.0022331527289827,-2.0022331527289827,10.166747977445686,10.166747977445686,10.166747977445686,17.42526512686917,17.42526512686917,17.42526512686917,-7.258517149423481,-7.258517149423481,-7.258517149423481,0.0,0.0,0.0,8.164514824716704
1,2014-04-01,-2.0472041914631336,6.9196740020380805,8.730194120366368,-2.0472041914631336,-2.0472041914631336,9.863077170277045,9.863077170277045,9.863077170277045,16.429656496785178,16.429656496785178,16.429656496785178,-6.566579326508135,-6.566579326508135,-6.566579326508135,0.0,0.0,0.0,7.8158729788139105
2,2014-07-01,-2.092674908481413,6.753852060367309,8.578897397732984,-2.092674908481413,-2.092674908481413,9.799189872265513,9.799189872265513,9.799189872265513,16.064815184441063,16.064815184441063,16.064815184441063,-6.265625312175549,-6.265625312175549,-6.265625312175549,0.0,0.0,0.0,7.7065149637841
3,2014-10-01,-2.1386453036228734,7.087851264840845,8.841881728317638,-2.1386453036228734,-2.1386453036228734,10.090891336293227,10.090891336293227,10.090891336293227,16.925979287112174,16.925979287112174,16.925979287112174,-6.835087950818951,-6.835087950818951,-6.835087950818951,0.0,0.0,0.0,7.952246032670354
4,2015-01-01,-2.1846156988191154,7.066673678187421,8.89572812202485,-2.1846156988191154,-2.1846156988191154,10.16632580087676,10.16632580087676,10.16632580087676,17.425265126860026,17.425265126860026,17.425265126860026,-7.258939325983265,-7.258939325983265,-7.258939325983265,0.0,0.0,0.0,7.981710102057644
5,2015-04-01,-2.2295867375691776,6.9944570367353185,8.954133132432085,-2.2295867375691776,-2.2295867375691776,10.219716205333977,10.219716205333977,10.219716205333977,16.42965649677299,16.42965649677299,16.42965649677299,-6.209940291439011,-6.209940291439011,-6.209940291439011,0.0,0.0,0.0,7.9901294677648
6,2015-07-01,-2.2750574545844047,6.871443932868873,8.77072301957283,-2.2750574545844047,-2.2750574545844047,10.09659334968462,10.09659334968462,10.09659334968462,16.064815184460137,16.064815184460137,16.064815184460137,-5.968221834775516,-5.968221834775516,-5.968221834775516,0.0,0.0,0.0,7.821535895100215
7,2015-10-01,-2.3210278499165202,6.68602641000512,8.643710725334701,-2.3210278499165202,-2.3210278499165202,9.978595004944045,9.978595004944045,9.978595004944045,16.9259792871159,16.9259792871159,16.9259792871159,-6.947384282171855,-6.947384282171855,-6.947384282171855,0.0,0.0,0.0,7.657567155027525
8,2016-01-01,-2.366998245338002,6.881822083618044,8.709123693408083,-2.366998245338002,-2.366998245338002,10.164938994715532,10.164938994715532,10.164938994715532,17.42526512685944,17.42526512685944,17.42526512685944,-7.260326132143907,-7.260326132143907,-7.260326132143907,0.0,0.0,0.0,7.79794074937753
9,2016-04-01,-2.4124689624827607,6.625416368152141,8.467230795546673,-2.4124689624827607,-2.4124689624827607,9.98235105045918,9.98235105045918,9.98235105045918,17.272162594110092,17.272162594110092,17.272162594110092,-7.2898115436509086,-7.2898115436509086,-7.2898115436509086,0.0,0.0,0.0,7.569882087976419
10,2016-07-01,-2.4579396798293,7.006187478344555,8.960803195960617,-2.4579396798293,-2.4579396798293,10.349335249303362,10.349335249303362,10.349335249303362,17.108750825171686,17.108750825171686,17.108750825171686,-6.759415575868327,-6.759415575868327,-6.759415575868327,0.0,0.0,0.0,7.891395569474062
11,2016-10-01,-2.50391007675004,7.473165644751824,9.337296923665912,-2.50391007675004,-2.50391007675004,10.901315367706223,10.901315367706223,10.901315367706223,17.568917514441406,17.568917514441406,17.568917514441406,-6.667602146735185,-6.667602146735185,-6.667602146735185,0.0,0.0,0.0,8.397405290956183
12,2017-01-01,-2.549975994841914,7.190767758902613,8.875496042857007,-2.549975994841914,-2.549975994841914,10.56525586453852,10.56525586453852,10.56525586453852,17.824259892202836,17.824259892202836,17.824259892202836,-7.259004027664318,-7.259004027664318,-7.259004027664318,0.0,0.0,0.0,8.015279869696606
13,2017-04-01,-2.595122186198553,6.880007138713053,8.719499459798719,-2.595122186198553,-2.595122186198553,10.34542862285665,10.34542862285665,10.34542862285665,17.272162594134112,17.272162594134112,17.272162594134112,-6.9267339712774625,-6.9267339712774625,-6.9267339712774625,0.0,0.0,0.0,7.7503064366580965
14,2017-07-01,-2.640916664710914,7.026038485138823,8.840618310974696,-2.640916664710914,-2.640916664710914,10.579338987327796,10.579338987327796,10.579338987327796,17.10875082517475,17.10875082517475,17.10875082517475,-6.529411837846954,-6.529411837846954,-6.529411837846954,0.0,0.0,0.0,7.938422322616882
15,2017-10-01,-2.687230700636505,7.210243419275038,9.082582516994878,-2.687230700636505,-2.687230700636505,10.827181633094293,10.827181633094293,10.827181633094293,17.568917514434627,17.568917514434627,17.568917514434627,-6.7417358813403325,-6.7417358813403325,-6.7417358813403325,0.0,0.0,0.0,8.139950932457788
16,2018-01-01,-2.733815656567601,6.9454276363921545,8.777011372973547,-2.733815656567601,-2.733815656567601,10.565742742787451,10.565742742787451,10.565742742787451,17.824259892207788,17.824259892207788,17.824259892207788,-7.258517149420338,-7.258517149420338,-7.258517149420338,0.0,0.0,0.0,7.83192708621985
